Run #, bx, kx, w, fx, ky, fy, 1-PFA-1-1, 1-RMSA-1-1, 1-PFD-1-1, 1-PID-1-1, 1-PFA-2-1, 1-RMSA-2-1, 1-PFD-2-1, 1-PID-2-1, 1-PFA-3-1, 1-RMSA-3-1, 1-PFD-3-1, 1-PID-3-1, 1-PFA-4-1, 1-RMSA-4-1, 1-PFD-4-1, 1-PID-4-1, 1-PFA-5-1, 1-RMSA-5-1, 1-PFD-5-1, 1-PID-5-1, 1-PFA-6-1, 1-RMSA-6-1, 1-PFD-6-1, 1-PID-6-1, 1-PFA-7-1, 1-RMSA-7-1, 1-PFD-7-1, 1-PID-7-1, 1-PFA-8-1, 1-RMSA-8-1, 1-PFD-8-1, 1-PID-8-1, 1-PFA-9-1, 1-RMSA-9-1, 1-PFD-9-1, 1-PID-9-1
292, 0.138046, 120.14, 991.75, 7.12849, 108.956, 15.7515, 2.77275, 0.111667, 0.164717, 0.00114387, 0.277316, 0.106814, 0.187421, 0.000185568, 0.334582, 0.104078, 0.209188, 0.000156559, 0.343141, 0.0978887, 0.224718, 0.000114141, 0.282677, 0.103056, 0.23307, 0.000109447, 0.28286, 0.0952779, 0.236006, 0.000115249, 0.263156, 0.0972834, 0.236589, 0.000108937, 0.286024, 0.108467, 0.239663, 9.01035e-05, 0.390965, 0.137204, 0.244949, 5.8306e-05
293, 0.19183, 68.7327, 1014.61, 5.78392, 141.349, 14.0183, 2.50898, 0.257004, 0.641014, 0.00445148, 0.772111, 0.244361, 0.754106, 0.00107855, 0.64695, 0.236295, 0.84988, 0.00075963, 0.65825, 0.255093, 0.939522, 0.000856799, 0.876215, 0.302612, 1.00147, 0.000602918, 0.689751, 0.282268, 1.06357, 0.000481069, 0.72798, 0.262878, 1.11095, 0.000416648, 0.679391, 0.27216, 1.15101, 0.000302767, 0.78832, 0.317484, 1.17587, 0.00021136
294, 0.199274, 98.5337, 949.008, 8.28691, 107.006, 8.97285, 3.0582, 0.107552, 0.127448, 0.000885054, 0.263418, 0.0909185, 0.13457, 0.000106512, 0.242624, 0.0816614, 0.146432, 0.00010344, 0.218487, 0.0970139, 0.156352, 0.000117551, 0.241286, 0.0836725, 0.164809, 0.000103092, 0.233301, 0.0869663, 0.171038, 8.74698e-05, 0.239608, 0.0875224, 0.174991, 7.48059e-05, 0.176795, 0.0696727, 0.177271, 7.13693e-05, 0.295812, 0.11177, 0.179521, 5.11875e-05
295, 0.217987, 77.9715, 1023.59, 7.02919, 108.796, 13.8247, 2.3123, 0.208839, 0.3326, 0.00230972, 0.519564, 0.186956, 0.359523, 0.000323498, 0.583799, 0.194151, 0.374762, 0.000364971, 0.619728, 0.21549, 0.416258, 0.000312679, 0.621409, 0.165288, 0.44224, 0.000291329, 0.45022, 0.178834, 0.468152, 0.000315426, 0.514416, 0.200513, 0.505359, 0.000274814, 0.512368, 0.15654, 0.530865, 0.000214439, 0.655125, 0.237672, 0.546667, 0.000154396
296, 0.185923, 54.0475, 912.711, 8.43396, 99.5311, 17.0253, 2.8814, 0.266646, 0.381733, 0.00265093, 0.705152, 0.26494, 0.433835, 0.000406672, 0.61837, 0.207393, 0.460982, 0.000443531, 0.607624, 0.21234, 0.493286, 0.000546712, 0.805923, 0.280095, 0.519332, 0.00054728, 0.705928, 0.272005, 0.545661, 0.000391838, 0.609164, 0.176558, 0.576039, 0.000357011, 0.462419, 0.188482, 0.608414, 0.000358025, 0.786185, 0.308646, 0.639762, 0.000238577
297, 0.192495, 57.9913, 1030.1, 8.24753, 108.577, 16.5898, 2.49298, 0.193826, 0.445261, 0.00309209, 0.511404, 0.197773, 0.517467, 0.000507157, 0.578986, 0.184406, 0.573309, 0.000492722, 0.525038, 0.18117, 0.624491, 0.00055212, 0.645531, 0.202261, 0.662398, 0.000513201, 0.516579, 0.205295, 0.701868, 0.0004509, 0.633596, 0.185214, 0.751902, 0.00040513, 0.544134, 0.179924, 0.794334, 0.00033157, 0.783427, 0.244696, 0.823234, 0.000250463
298, 0.171314, 96.486, 973.898, 6.58628, 92.1482, 11.5158, 2.98394, 0.23656, 0.287106, 0.00199379, 0.612278, 0.242199, 0.32408, 0.00029815, 0.616727, 0.209053, 0.351559, 0.000263042, 0.467083, 0.184686, 0.378327, 0.000237962, 0.478921, 0.185549, 0.396318, 0.000216733, 0.495533, 0.180152, 0.406709, 0.000235288, 0.451576, 0.173088, 0.411739, 0.000212452, 0.464102, 0.19876, 0.42909, 0.000197863, 0.706723, 0.268408, 0.437841, 0.000127939
299, 0.202902, 101.451, 916.327, 7.02072, 103.947, 15.3174, 3.10648, 0.119944, 0.189267, 0.00131435, 0.331806, 0.112709, 0.1985, 0.000171072, 0.29196, 0.111015, 0.218151, 0.000157443, 0.313223, 0.104709, 0.233485, 0.000126341, 0.323563, 0.0990833, 0.24236, 0.00011849, 0.285139, 0.100631, 0.245277, 0.000124441, 0.327248, 0.0990119, 0.246829, 0.000119147, 0.309995, 0.105762, 0.260439, 9.78062e-05, 0.355326, 0.14013, 0.268408, 5.79035e-05
300, 0.0428134, 68.9859, 989.882, 5.6962, 111.79, 12.6145, 2.50759, 0.278037, 0.846281, 0.00587695, 0.655496, 0.227581, 1.04347, 0.00239078, 0.691242, 0.222198, 1.21029, 0.00117279, 0.668646, 0.243625, 1.29004, 0.000767526, 0.769838, 0.265503, 1.35641, 0.000546687, 0.656171, 0.267535, 1.41208, 0.000511497, 0.775844, 0.254088, 1.45997, 0.000438305, 0.737075, 0.268726, 1.49996, 0.000346863, 0.775123, 0.307264, 1.52186, 0.000202517
301, 0.189257, 118.746, 936.004, 6.62381, 123.866, 14.3943, 3.01475, 0.118699, 0.16879, 0.00117215, 0.341119, 0.103771, 0.189059, 0.000157824, 0.330632, 0.101448, 0.204798, 0.000113627, 0.280657, 0.100441, 0.216739, 0.000120977, 0.310457, 0.0988114, 0.223599, 0.000108989, 0.309038, 0.10361, 0.226558, 0.000108401, 0.299808, 0.0971, 0.226428, 9.41447e-05, 0.309482, 0.109194, 0.229946, 7.72936e-05, 0.375767, 0.132893, 0.235356, 5.34919e-05
302, 0.208579, 94.6406, 919.106, 6.07253, 96.5805, 13.6713, 3.10208, 0.249398, 0.3156, 0.00219167, 0.632488, 0.240811, 0.351068, 0.000247654, 0.521121, 0.184481, 0.370691, 0.000232642, 0.575662, 0.181335, 0.378225, 0.000244644, 0.532291, 0.212004, 0.382324, 0.000225594, 0.586855, 0.205136, 0.392472, 0.000196757, 0.498351, 0.16514, 0.408354, 0.000194315, 0.477191, 0.184285, 0.425699, 0.000187733, 0.687824, 0.26923, 0.43514, 0.000119609
303, 0.182554, 144.33, 900.891, 8.71857, 115.872, 11.1337, 3.06629, 0.0477074, 0.0741683, 0.000515058, 0.146088, 0.0311653, 0.0803751, 5.40299e-05, 0.13442, 0.0308481, 0.0866138, 4.88014e-05, 0.126029, 0.0300479, 0.0924542, 4.67616e-05, 0.119447, 0.0300051, 0.0976147, 3.88701e-05, 0.114146, 0.0301445, 0.102029, 3.29893e-05, 0.135524, 0.0275861, 0.104982, 3.18952e-05, 0.116765, 0.0310715, 0.10747, 3.03712e-05, 0.184143, 0.0375849, 0.109134, 2.07749e-05
304, 0.233389, 88.2184, 979.244, 4.31027, 134.574, 16.738, 2.74124, 0.208849, 0.455597, 0.00316387, 0.627396, 0.222162, 0.528793, 0.000616582, 0.601121, 0.223904, 0.565807, 0.000394616, 0.57138, 0.199613, 0.596938, 0.000357859, 0.482116, 0.180653, 0.614477, 0.000303503, 0.487507, 0.165072, 0.638244, 0.000292967, 0.416828, 0.182643, 0.670099, 0.000288023, 0.643768, 0.218761, 0.694664, 0.000215046, 0.687352, 0.25116, 0.707232, 0.000136737
305, 0.258486, 81.3099, 1085.25, 7.86304, 89.536, 13.1713, 2.59888, 0.127125, 0.226728, 0.0015745, 0.341867, 0.13539, 0.251954, 0.00020736, 0.427306, 0.145739, 0.265539, 0.000186523, 0.383898, 0.144081, 0.270953, 0.00018784, 0.356436, 0.113687, 0.281454, 0.000211683, 0.274981, 0.104855, 0.294085, 0.000208811, 0.314194, 0.11156, 0.301865, 0.000206768, 0.327199, 0.116957, 0.321405, 0.0001664, 0.43168, 0.162779, 0.333237, 0.00010374
306, 0.149043, 111.56, 1035.19, 9.51109, 97.0955, 18.1111, 2.66248, 0.0443091, 0.0870004, 0.00060417, 0.155416, 0.032813, 0.0992171, 9.56044e-05, 0.142977, 0.0356805, 0.10997, 9.1384e-05, 0.139036, 0.0375321, 0.119898, 8.61681e-05, 0.12705, 0.0388065, 0.128834, 7.89133e-05, 0.131981, 0.0405511, 0.136907, 7.22917e-05, 0.132148, 0.0420345, 0.142994, 6.24892e-05, 0.142048, 0.0451891, 0.147698, 5.06597e-05, 0.195791, 0.0499391, 0.150141, 3.28341e-05
307, 0.26367, 157.793, 974.489, 7.91226, 106.294, 14.3916, 2.759, 0.0692312, 0.0835898, 0.000580485, 0.177558, 0.0708895, 0.0891019, 7.80187e-05, 0.197672, 0.0747155, 0.0925451, 6.7472e-05, 0.201146, 0.0684492, 0.0940959, 5.24119e-05, 0.185446, 0.0586833, 0.0983299, 5.55893e-05, 0.145553, 0.0505368, 0.102249, 5.38356e-05, 0.146434, 0.0541623, 0.105162, 4.9635e-05, 0.182946, 0.0679977, 0.107604, 4.1968e-05, 0.218909, 0.0857937, 0.110417, 2.4297e-05
308, 0.20508, 91.8744, 1061.45, 6.55593, 119.051, 13.2982, 2.919, 0.235001, 0.334003, 0.00231946, 0.685941, 0.267718, 0.390291, 0.000415113, 0.57944, 0.273992, 0.43884, 0.000345205, 0.659457, 0.247598, 0.478052, 0.00027828, 0.642335, 0.172086, 0.498876, 0.00031632, 0.48989, 0.157931, 0.506249, 0.000368612, 0.473193, 0.175052, 0.50542, 0.000311819, 0.635799, 0.24498, 0.535563, 0.000246154, 0.666001, 0.300176, 0.553501, 0.000138102
309, 0.195672, 118.969, 1030.62, 8.09593, 102.016, 12.709, 2.60027, 0.0782082, 0.11085, 0.000769792, 0.209184, 0.0617389, 0.117826, 8.08489e-05, 0.175284, 0.0703815, 0.125535, 7.47128e-05, 0.198027, 0.0621536, 0.133708, 6.8478e-05, 0.187417, 0.0689332, 0.140184, 7.39108e-05, 0.208702, 0.0582968, 0.145498, 6.71836e-05, 0.177708, 0.0658749, 0.148908, 6.42526e-05, 0.160753, 0.0577682, 0.152578, 6.05742e-05, 0.254922, 0.0802151, 0.157123, 3.97781e-05
310, 0.183262, 99.7833, 1077.16, 4.53447, 95.0604, 15.9681, 2.44788, 0.2181, 0.489842, 0.00340168, 0.576741, 0.22584, 0.577186, 0.000804972, 0.59924, 0.235853, 0.623358, 0.000388588, 0.552936, 0.208867, 0.653778, 0.000312034, 0.560408, 0.19739, 0.671883, 0.000309783, 0.442736, 0.173746, 0.690643, 0.000318881, 0.458399, 0.19567, 0.705834, 0.0003069, 0.566887, 0.226241, 0.719893, 0.000225046, 0.643669, 0.267092, 0.726852, 0.000124173
311, 0.252307, 89.3823, 1037.02, 4.94892, 97.7753, 15.3787, 2.64236, 0.185055, 0.352708, 0.00244936, 0.535115, 0.190411, 0.390101, 0.000357793, 0.467371, 0.194896, 0.424998, 0.000322805, 0.476729, 0.175776, 0.461505, 0.000329731, 0.409741, 0.158457, 0.498804, 0.000286854, 0.4623, 0.142014, 0.532202, 0.00027679, 0.447778, 0.15822, 0.560576, 0.000268888, 0.502428, 0.185206, 0.581306, 0.000216089, 0.568631, 0.223712, 0.592791, 0.000118184
312, 0.184563, 64.0245, 1042.9, 7.65337, 100.552, 14.726, 2.2043, 0.35263, 0.61942, 0.00430153, 0.948396, 0.33929, 0.702441, 0.000845702, 0.918983, 0.259115, 0.788437, 0.000687827, 0.823572, 0.268669, 0.840504, 0.000852163, 1.01963, 0.357169, 0.935254, 0.000811265, 1.10817, 0.352779, 1.01895, 0.00058165, 0.901438, 0.233015, 1.05651, 0.000424843, 0.515073, 0.241637, 1.06133, 0.000456169, 1.06619, 0.399858, 1.07957, 0.000313325
313, 0.147654, 104.894, 919.851, 7.32641, 148.38, 14.0037, 3.14926, 0.138542, 0.184012, 0.00127786, 0.36541, 0.118663, 0.19736, 0.000190228, 0.333992, 0.129257, 0.218822, 0.000164487, 0.344206, 0.11322, 0.235718, 0.000145062, 0.336474, 0.120977, 0.244883, 0.000119117, 0.348125, 0.108328, 0.251678, 0.000126171, 0.312018, 0.117328, 0.257017, 0.000118785, 0.329175, 0.117417, 0.261035, 0.000102442, 0.445339, 0.156131, 0.266294, 7.06274e-05
314, 0.157247, 61.2069, 1055.64, 5.24505, 95.3213, 10.7434, 2.75449, 0.368772, 0.737141, 0.00511904, 0.827715, 0.260079, 0.902597, 0.00218396, 0.897067, 0.277132, 1.11329, 0.00161264, 0.835902, 0.265512, 1.22334, 0.0010052, 0.694366, 0.283262, 1.29196, 0.000660494, 0.696347, 0.294432, 1.34303, 0.000573607, 0.89485, 0.282405, 1.3732, 0.000497692, 0.727748, 0.296949, 1.37864, 0.000362003, 0.831842, 0.323062, 1.38978, 0.000254753
315, 0.186974, 87.7998, 1023.92, 8.97011, 103.687, 12.0629, 2.75321, 0.06983, 0.142079, 0.000986658, 0.201916, 0.0579506, 0.15802, 0.000145956, 0.181735, 0.0600164, 0.170826, 0.000135003, 0.183739, 0.060214, 0.179926, 0.000130243, 0.161997, 0.0578232, 0.188101, 0.000117526, 0.19434, 0.0590376, 0.195962, 0.00010254, 0.177311, 0.0602157, 0.200751, 8.58101e-05, 0.151767, 0.0550189, 0.207615, 6.84295e-05, 0.222375, 0.0725116, 0.212511, 4.68998e-05
316, 0.154789, 104.721, 1065.44, 7.26542, 80.7158, 17.3408, 2.75301, 0.19951, 0.232789, 0.00161659, 0.49269, 0.206211, 0.270713, 0.000284114, 0.514371, 0.179774, 0.301575, 0.000233098, 0.449172, 0.16307, 0.324169, 0.00018562, 0.482353, 0.172403, 0.33714, 0.000188702, 0.412224, 0.156658, 0.343677, 0.00021062, 0.392362, 0.137153, 0.350015, 0.000213732, 0.470299, 0.170593, 0.366701, 0.000171294, 0.562134, 0.233221, 0.378262, 0.000102717
317, 0.160117, 98.4087, 1097.37, 8.13683, 88.5077, 13.2592, 2.54207, 0.163017, 0.213762, 0.00148446, 0.426923, 0.179306, 0.222233, 0.000239469, 0.431328, 0.175745, 0.241221, 0.000218871, 0.389944, 0.145062, 0.265864, 0.000174261, 0.403936, 0.136739, 0.279519, 0.000163909, 0.355111, 0.116019, 0.287045, 0.00019395, 0.380597, 0.123444, 0.291881, 0.000203555, 0.419913, 0.150625, 0.312971, 0.000155623, 0.466849, 0.196667, 0.324878, 9.3711e-05
318, 0.196667, 72.7994, 957.144, 8.70617, 155.843, 15.9423, 2.83902, 0.110321, 0.201723, 0.00140086, 0.326671, 0.127622, 0.225659, 0.000192959, 0.368727, 0.139052, 0.244637, 0.000180489, 0.33796, 0.132091, 0.260519, 0.000171535, 0.294542, 0.0971148, 0.268924, 0.000151126, 0.222988, 0.0845074, 0.271888, 0.000161636, 0.258592, 0.0909258, 0.272874, 0.000157968, 0.265691, 0.109549, 0.283787, 0.000144134, 0.404458, 0.148006, 0.289437, 9.58737e-05
319, 0.191393, 129.924, 1049.1, 8.53041, 105.329, 14.8447, 2.64696, 0.0570827, 0.0923034, 0.000640996, 0.142976, 0.0434149, 0.0993775, 7.07442e-05, 0.155932, 0.042275, 0.106798, 6.58427e-05, 0.142341, 0.0447098, 0.112784, 6.08984e-05, 0.133038, 0.0437683, 0.11888, 5.55467e-05, 0.158963, 0.0442509, 0.123902, 4.88006e-05, 0.14264, 0.0442654, 0.126949, 4.28314e-05, 0.114225, 0.0396632, 0.128495, 4.06077e-05, 0.199917, 0.0545795, 0.12858, 2.91408e-05
320, 0.238925, 64.0828, 923.35, 5.20717, 104.277, 13.5117, 2.83956, 0.260822, 0.589351, 0.00409272, 0.668249, 0.232166, 0.674175, 0.000858074, 0.546074, 0.225247, 0.758612, 0.000695463, 0.621219, 0.221223, 0.851836, 0.000765112, 0.649438, 0.272662, 0.923176, 0.000568133, 0.705439, 0.252123, 0.986759, 0.00045502, 0.694247, 0.243402, 1.0331, 0.000386364, 0.559405, 0.244741, 1.05462, 0.000311563, 0.749747, 0.298899, 1.06688, 0.000194387
321, 0.135277, 88.0446, 937.325, 7.61519, 145.851, 16.2396, 3.07131, 0.242785, 0.31691, 0.00220076, 0.680002, 0.2691, 0.356866, 0.000381269, 0.596964, 0.243878, 0.398648, 0.000320626, 0.517046, 0.213762, 0.436234, 0.000279923, 0.645278, 0.197041, 0.465858, 0.000266894, 0.637218, 0.180326, 0.481066, 0.000282497, 0.528453, 0.190223, 0.48315, 0.000287159, 0.553068, 0.225246, 0.50158, 0.000232955, 0.753461, 0.297629, 0.520625, 0.000144048
322, 0.196249, 76.1654, 902.06, 6.2264, 104.756, 12.1738, 3.16438, 0.265806, 0.425204, 0.0029528, 0.724469, 0.275693, 0.49357, 0.000492754, 0.693072, 0.28835, 0.551193, 0.000426754, 0.721359, 0.272741, 0.597669, 0.000361348, 0.687374, 0.204489, 0.630592, 0.000395841, 0.593361, 0.202405, 0.653831, 0.000437587, 0.650017, 0.22112, 0.670709, 0.000357369, 0.665578, 0.264189, 0.710415, 0.000291307, 0.831379, 0.326435, 0.732915, 0.000176628
323, 0.224673, 89.4754, 940.135, 8.96016, 129.213, 15.971, 2.93554, 0.0604089, 0.124628, 0.000865475, 0.182692, 0.045473, 0.1358, 0.00013168, 0.189582, 0.0512214, 0.14629, 0.000120875, 0.157644, 0.0515178, 0.15536, 0.000118641, 0.164757, 0.0496926, 0.165487, 0.000103522, 0.165744, 0.049046, 0.174276, 9.4409e-05, 0.173683, 0.0522363, 0.181116, 7.67006e-05, 0.154379, 0.0524395, 0.186537, 6.38322e-05, 0.230367, 0.0617698, 0.189246, 4.3778e-05
324, 0.215579, 85.0077, 1062.53, 5.99287, 104.422, 16.3702, 2.4021, 0.197578, 0.366472, 0.00254494, 0.55203, 0.181228, 0.415296, 0.000395767, 0.522992, 0.195603, 0.458194, 0.000366502, 0.518473, 0.194552, 0.495412, 0.000354532, 0.496623, 0.167816, 0.534346, 0.000335383, 0.559174, 0.167276, 0.571642, 0.000337321, 0.554956, 0.185407, 0.605811, 0.000286952, 0.495314, 0.180384, 0.634015, 0.000219395, 0.591917, 0.234605, 0.652067, 0.000133159
325, 0.152468, 105.981, 996.059, 8.22892, 124.048, 13.1504, 2.93101, 0.100649, 0.126241, 0.000876671, 0.249916, 0.0884915, 0.131238, 0.000100947, 0.279179, 0.0852704, 0.141394, 9.83514e-05, 0.257216, 0.0919363, 0.150588, 0.000117426, 0.22895, 0.083025, 0.157821, 0.000111494, 0.230739, 0.0841816, 0.163462, 8.44893e-05, 0.211428, 0.0782512, 0.168198, 8.01793e-05, 0.212966, 0.0733829, 0.176376, 7.10595e-05, 0.304005, 0.110089, 0.180292, 5.1302e-05
326, 0.215052, 82.7367, 1078.35, 9.91366, 92.4078, 15.8066, 2.58214, 0.0516464, 0.135043, 0.000937796, 0.177337, 0.0486885, 0.158789, 0.000167733, 0.163134, 0.0533443, 0.17941, 0.000165708, 0.171583, 0.0545502, 0.197633, 0.000153404, 0.148033, 0.0535137, 0.215622, 0.000147776, 0.161861, 0.0531158, 0.233559, 0.000136684, 0.171317, 0.0548562, 0.250097, 0.000116419, 0.192203, 0.0608071, 0.262652, 8.84288e-05, 0.223137, 0.0689872, 0.268892, 5.25882e-05
327, 0.237529, 140.718, 962.322, 8.36701, 109.282, 13.6572, 2.84435, 0.05369, 0.0812399, 0.000564166, 0.143319, 0.0471772, 0.088417, 5.90558e-05, 0.146778, 0.0520489, 0.0949837, 5.36828e-05, 0.137768, 0.0496826, 0.101673, 5.1603e-05, 0.121877, 0.0428034, 0.107114, 5.08432e-05, 0.150819, 0.0370035, 0.111844, 5.54387e-05, 0.141927, 0.0389268, 0.114837, 4.75285e-05, 0.139568, 0.0468967, 0.11635, 3.39893e-05, 0.181891, 0.0583164, 0.116928, 2.24422e-05
328, 0.211022, 87.6482, 929.223, 6.51138, 94.8671, 15.7422, 3.16293, 0.19922, 0.275734, 0.00191482, 0.48628, 0.206851, 0.300797, 0.000290675, 0.544556, 0.191909, 0.332152, 0.000266118, 0.461435, 0.169336, 0.354761, 0.000222313, 0.450955, 0.158089, 0.371455, 0.000211217, 0.457934, 0.151442, 0.384416, 0.000234882, 0.468859, 0.155119, 0.407495, 0.000226039, 0.491824, 0.1784, 0.423917, 0.000174762, 0.671569, 0.232608, 0.434429, 0.000127869
329, 0.127049, 96.0473, 970.485, 5.29668, 112.07, 13.9793, 3.29182, 0.32914, 0.658448, 0.00457255, 1.00051, 0.338233, 0.827601, 0.00144706, 0.937455, 0.331807, 0.87852, 0.000411344, 0.813974, 0.299447, 0.906436, 0.000360714, 0.843304, 0.272151, 0.92103, 0.000400332, 0.726958, 0.250377, 0.928368, 0.000485383, 0.68285, 0.272761, 0.929287, 0.000395378, 0.859828, 0.329534, 0.938368, 0.000328244, 1.02266, 0.384598, 0.944893, 0.000184562
330, 0.254473, 80.2786, 905.674, 6.86208, 92.6322, 16.2047, 3.17401, 0.183777, 0.254847, 0.00176977, 0.542607, 0.205502, 0.284128, 0.000314265, 0.4686, 0.210204, 0.318091, 0.00026951, 0.444438, 0.177446, 0.343865, 0.000201595, 0.496072, 0.148765, 0.360236, 0.000202781, 0.354406, 0.120967, 0.368195, 0.000250632, 0.374963, 0.143684, 0.367755, 0.000243916, 0.457275, 0.182285, 0.389092, 0.000194795, 0.557204, 0.228294, 0.40504, 0.000112964
331, 0.182863, 100.195, 999.502, 7.34282, 108.159, 15.3962, 2.7948, 0.154277, 0.199511, 0.0013855, 0.386662, 0.152158, 0.212151, 0.000244209, 0.402341, 0.138275, 0.239423, 0.000195355, 0.360243, 0.12735, 0.257899, 0.000151906, 0.36767, 0.136616, 0.26878, 0.000147134, 0.326915, 0.12219, 0.274474, 0.000179293, 0.312648, 0.108748, 0.279378, 0.000164383, 0.399764, 0.130268, 0.293469, 0.000133818, 0.439503, 0.17753, 0.30289, 7.87093e-05
332, 0.193399, 83.9035, 1066.94, 7.04759, 104.661, 10.5281, 2.65638, 0.216889, 0.351864, 0.0024435, 0.487795, 0.189623, 0.373019, 0.000353658, 0.552405, 0.205563, 0.405677, 0.000376094, 0.574746, 0.22074, 0.449963, 0.000327008, 0.494467, 0.163979, 0.476222, 0.000284545, 0.465292, 0.181055, 0.500577, 0.000339135, 0.605955, 0.207443, 0.539078, 0.000284768, 0.491237, 0.164426, 0.560123, 0.000204886, 0.606864, 0.246525, 0.566552, 0.000138015
333, 0.309909, 79.1145, 1092.83, 9.50243, 127.691, 11.9252, 2.53037, 0.0596966, 0.154823, 0.00107516, 0.180595, 0.058429, 0.180779, 0.000195007, 0.168882, 0.06026, 0.204376, 0.000190421, 0.179147, 0.0623374, 0.222611, 0.0001766, 0.215667, 0.0594031, 0.237413, 0.000167321, 0.196693, 0.0583293, 0.259011, 0.000155483, 0.176872, 0.0589788, 0.276803, 0.000131452, 0.205445, 0.0618265, 0.290518, 0.000100385, 0.227657, 0.0759781, 0.297601, 5.68754e-05
334, 0.165944, 75.492, 988.174, 9.52353, 103.614, 15.1809, 2.81129, 0.0670238, 0.165091, 0.00114647, 0.201542, 0.0693598, 0.189124, 0.000183706, 0.1787, 0.0740455, 0.209336, 0.000183107, 0.20197, 0.07109, 0.224975, 0.000169496, 0.199459, 0.0657182, 0.237246, 0.000163188, 0.183421, 0.0605811, 0.257104, 0.000151169, 0.189028, 0.0590894, 0.275305, 0.000128785, 0.212652, 0.0701615, 0.289165, 9.78513e-05, 0.244642, 0.0858449, 0.296039, 5.7901e-05
335, 0.180038, 96.3174, 951.19, 8.18814, 96.7633, 11.6658, 3.05546, 0.124558, 0.149031, 0.00103494, 0.295396, 0.110786, 0.152219, 0.000139976, 0.305164, 0.0955608, 0.159819, 0.000135981, 0.297745, 0.106492, 0.164857, 0.000135827, 0.307351, 0.101197, 0.172766, 0.000115374, 0.328197, 0.101319, 0.178957, 0.000106729, 0.282207, 0.0944789, 0.182822, 9.80356e-05, 0.237268, 0.0881088, 0.191579, 9.68132e-05, 0.403939, 0.130778, 0.197339, 7.15755e-05
336, 0.227708, 133.5, 935.255, 9.71753, 121.013, 16.9198, 2.97727, 0.0477806, 0.0712666, 0.000494907, 0.149149, 0.0354884, 0.0792312, 6.46842e-05, 0.137216, 0.0387446, 0.087636, 6.59904e-05, 0.13792, 0.0389652, 0.095266, 6.14688e-05, 0.121997, 0.0375882, 0.102458, 5.8742e-05, 0.136528, 0.0366276, 0.108671, 5.51428e-05, 0.137765, 0.0381407, 0.114099, 4.84425e-05, 0.152429, 0.0423909, 0.117994, 4.06638e-05, 0.187976, 0.0496057, 0.12044, 2.38011e-05
337, 0.218782, 81.0861, 1056.09, 4.41839, 84.136, 13.4743, 2.34969, 0.182741, 0.511057, 0.003549, 0.422451, 0.171237, 0.620076, 0.000931134, 0.512167, 0.192366, 0.709747, 0.000690491, 0.529693, 0.188993, 0.768135, 0.000554017, 0.480589, 0.20336, 0.814004, 0.000401222, 0.452894, 0.187609, 0.847363, 0.000356888, 0.519087, 0.201577, 0.868147, 0.000290236, 0.489395, 0.206387, 0.882793, 0.000231042, 0.594607, 0.233064, 0.896747, 0.000140918
338, 0.268305, 99.3477, 962.669, 9.17472, 105.231, 16.6945, 2.8772, 0.0482995, 0.100736, 0.000699558, 0.170949, 0.0322878, 0.112413, 0.000112051, 0.157238, 0.0355768, 0.125276, 0.000103058, 0.147369, 0.0371495, 0.136134, 0.000100869, 0.139717, 0.0407504, 0.146165, 8.82275e-05, 0.139703, 0.0444652, 0.154871, 8.06898e-05, 0.142116, 0.0447372, 0.161491, 6.46826e-05, 0.136977, 0.0474408, 0.166606, 5.50746e-05, 0.215253, 0.050683, 0.169159, 3.77187e-05
339, 0.180432, 94.239, 1006.57, 9.93789, 112.51, 12.9897, 2.7438, 0.0500943, 0.104717, 0.0007272, 0.171873, 0.0416289, 0.121072, 0.000125215, 0.15811, 0.0444113, 0.135435, 0.000126587, 0.158084, 0.0463935, 0.148483, 0.00011481, 0.148115, 0.0482591, 0.161047, 0.00010828, 0.14947, 0.0500068, 0.172135, 9.77237e-05, 0.159405, 0.0518338, 0.182022, 8.38755e-05, 0.170885, 0.054677, 0.189721, 6.81255e-05, 0.216492, 0.0618789, 0.194174, 4.18126e-05
340, 0.19042, 116.39, 944.407, 8.62392, 81.8839, 17.161, 2.89914, 0.0589147, 0.102063, 0.000708768, 0.15925, 0.0419673, 0.110069, 7.943e-05, 0.168995, 0.0419747, 0.118572, 7.35431e-05, 0.157481, 0.0451823, 0.12524, 6.90721e-05, 0.142211, 0.0441077, 0.131032, 6.33476e-05, 0.172921, 0.045516, 0.136662, 5.59658e-05, 0.160836, 0.0461367, 0.140182, 4.79475e-05, 0.127272, 0.0423182, 0.142338, 4.30118e-05, 0.208874, 0.054901, 0.144564, 3.0614e-05
341, 0.246215, 89.1926, 1095.2, 5.7361, 93.8057, 11.809, 2.50756, 0.175562, 0.313708, 0.00217853, 0.499091, 0.179151, 0.35756, 0.000355734, 0.415861, 0.189218, 0.394235, 0.000309359, 0.384847, 0.177062, 0.425824, 0.000307565, 0.460353, 0.152655, 0.460117, 0.00028431, 0.414408, 0.139026, 0.491338, 0.000294633, 0.453886, 0.153317, 0.519336, 0.000277275, 0.485957, 0.173739, 0.543256, 0.000204623, 0.579878, 0.217251, 0.558898, 0.000128119
